Date,Open,High,Low,Close,Volume,SMA20,SMA50,Signal,Crossover,EMA20,RSI,Daily Return,Month,Dollar Volume,Dollar Volume (M)
2024-11-20 05:00:00+00:00,202.97999572753903,203.1300048828125,199.4499969482422,202.8800048828125,32769000,200.21099929809571,192.5570004272461,1,0.0,201.08532677369126,54.84766525811146,-0.008455088814713463,2024-11,6648174880.004883,6648.174880004883
2024-11-21 05:00:00+00:00,203.4900054931641,203.4900054931641,195.75,198.3800048828125,58800000,200.8109992980957,192.78460052490234,1,0.0,200.82767706979806,49.39296097358435,-0.022180598835253806,2024-11,11664744287.109375,11664.744287109375
2024-11-22 05:00:00+00:00,198.25,199.25999450683597,196.75,197.1199951171875,31530800,201.27549896240234,192.9972003173828,1,0.0,200.47456450288274,47.95485230447535,-0.006351495788949668,2024-11,6215351142.041016,6215.351142041016
2024-11-25 05:00:00+00:00,199.27999877929688,201.9499969482422,199.0,201.4499969482422,40685700,201.92849884033203,193.32840026855467,1,0.0,200.56746283101222,53.01733069353895,0.021966324768223133,2024-11,8196134140.837097,8196.134140837097
2024-11-26 05:00:00+00:00,201.8999938964844,208.0,201.7899932861328,207.8600006103516,41673700,202.77999877929688,193.74800018310546,1,0.0,201.26199023856836,59.324955527903136,0.03181932866326287,2024-11,8662295307.43561,8662.29530743561
2024-11-27 05:00:00+00:00,206.97999572753903,207.63999938964844,205.0500030517578,205.7400054931641,28061600,203.4304992675781,194.13420043945314,1,0.0,201.6884678818632,56.61762618668796,-0.010199148999145757,2024-11,5773393738.146974,5773.393738146973
2024-11-29 05:00:00+00:00,205.8300018310547,208.1999969482422,204.58999633789065,207.88999938964844,24892400,204.50499954223633,194.49460052490235,1,0.0,202.2790899302237,58.67721399632517,0.010450052683389277,2024-11,5174881020.806885,5174.881020806884
2024-12-02 05:00:00+00:00,209.9600067138672,212.9900054931641,209.50999450683597,210.7100067138672,39523200,205.1440002441406,194.87680053710938,1,0.0,203.0820343858088,61.274174682714296,0.01356490130596999,2024-12,8327933737.353516,8327.933737353516
2024-12-03 05:00:00+00:00,210.30999755859372,214.0200042724609,209.6499938964844,213.44000244140625,32214800,206.0270004272461,195.26800048828125,1,0.0,204.06850753396094,63.65545967991327,0.012956175029913197,2024-12,6875926990.649414,6875.926990649414
2024-12-04 05:00:00+00:00,215.9600067138672,220.0,215.75,218.16000366210935,48745700,206.96000061035156,195.7520004272461,1,0.0,205.41055478426077,67.38914495199981,0.022113948494724367,2024-12,10634362090.512083,10634.362090512082
2024-12-05 05:00:00+00:00,218.02999877929688,222.1499938964844,217.3000030517578,220.5500030517578,41140200,207.63300094604492,196.31240051269532,1,0.0,206.85240700021288,69.11907744115939,0.010955259211262947,2024-12,9073471235.549927,9073.471235549927
2024-12-06 05:00:00+00:00,220.75,227.1499938964844,220.6000061035156,227.02999877929688,44178100,208.48200073242188,197.02980041503906,1,0.0,208.7740824077447,73.26076687067794,0.029381072944344444,2024-12,10029753989.071655,10029.753989071656
2024-12-09 05:00:00+00:00,227.2100067138672,230.0800018310547,225.6699981689453,226.08999633789065,46819400,209.37750091552735,197.79220031738282,1,0.0,210.42321706775857,71.75730530596056,-0.004140432746599365,2024-12,10585397974.542238,10585.397974542238
2024-12-10 05:00:00+00:00,226.08999633789065,229.05999755859372,224.1999969482422,225.0399932861328,31199900,210.28750076293946,198.56640014648437,1,0.0,211.81529099331803,70.02851604463935,-0.004644181824783655,2024-12,7021225286.528015,7021.225286528015
2024-12-11 05:00:00+00:00,226.41000366210935,231.1999969482422,226.25999450683597,230.25999450683597,35385800,211.3550003051758,199.46899993896486,1,0.0,213.5719294231769,73.45272745390741,0.02319588240507131,2024-12,8147934113.619996,8147.934113619996
2024-12-12 05:00:00+00:00,229.8300018310547,231.08999633789065,227.6300048828125,228.97000122070312,28204100,212.09850006103517,200.3532000732422,1,0.0,215.03841245151273,71.28525513031416,-0.0056023335225717785,2024-12,6457892811.428833,6457.892811428833
2024-12-13 05:00:00+00:00,228.3999938964844,230.1999969482422,225.8600006103516,227.4600067138672,28768100,212.89750061035156,201.2632000732422,1,0.0,216.2214214288798,68.72869317978383,-0.006594726378065796,2024-12,6543592219.145203,6543.592219145203
2024-12-16 05:00:00+00:00,230.22999572753903,233.0,228.00999450683597,232.92999267578125,37552100,214.41350021362305,202.19160003662108,1,0.0,217.8127139285847,72.5668895663703,0.024048121869595374,2024-12,8747010377.960205,8747.010377960205
2024-12-17 05:00:00+00:00,232.38999938964844,232.72999572753903,227.8500061035156,231.1499938964844,35948100,215.88600006103516,203.19859985351562,1,0.0,219.08293106838468,69.57429322363058,-0.007641775792155969,2024-12,8309403095.590211,8309.40309559021
2024-12-18 05:00:00+00:00,230.7700042724609,231.3999938964844,220.1100006103516,220.5200042724609,43281400,216.68150024414064,203.95459991455078,1,0.0,219.2197951830586,54.989846471798465,-0.04598741035997567,2024-12,9544414512.918089,9544.414512918089
2024-12-19 05:00:00+00:00,224.91000366210935,226.08999633789065,222.9199981689453,223.2899932861328,39918700,217.70199966430664,204.71699981689454,1,0.0,219.6074330976371,57.49051913551063,0.012561168873593376,2024-12,8913446254.99115,8913.44625499115
2024-12-20 05:00:00+00:00,219.83999633789065,226.2100067138672,218.72999572753903,224.9199981689453,88279200,219.02899932861328,205.48239990234376,1,0.0,220.11339167585695,58.93629196218234,0.00729994595290151,2024-12,19855757502.355957,19855.75750235596
2024-12-23 05:00:00+00:00,225.00999450683597,226.8800048828125,223.8999938964844,225.05999755859372,28070000,220.4259994506836,206.20719970703124,1,0.0,220.58449699802236,59.065066578709704,0.0006224408269079884,2024-12,6317434131.469726,6317.434131469726
2024-12-24 05:00:00+00:00,226.94000244140625,229.13999938964844,226.1300048828125,229.0500030517578,15007500,221.80599975585938,207.03739990234374,1,0.0,221.3907356698067,62.659151381652784,0.017728630305015924,2024-12,3437467920.7992554,3437.4679207992554
2024-12-26 05:00:00+00:00,228.5,228.5,226.6699981689453,227.0500030517578,16146700,222.7654998779297,207.8245999145508,1,0.0,221.92971351570682,59.82378426135825,-0.00873171784917226,2024-12,3666108284.275818,3666.108284275818
2024-12-27 05:00:00+00:00,225.6000061035156,226.02999877929688,220.8999938964844,223.75,27367100,223.66599960327147,208.5617999267578,1,0.0,222.10307413325853,55.371526347356884,-0.014534256804240364,2024-12,6123388625.0,6123.388625
2024-12-30 05:00:00+00:00,220.05999755859372,223.0,218.42999267578125,221.3000030517578,28321200,224.33649978637695,209.23720001220704,1,0.0,222.0265911731156,52.26176952992441,-0.010949707031249978,2024-12,6267481646.429443,6267.481646429444
2024-12-31 05:00:00+00:00,222.97000122070312,223.22999572753903,218.94000244140625,219.38999938964844,24819700,224.770499420166,209.8451998901367,1,0.0,221.77548719373777,49.908520082734746,-0.008630834323407832,2024-12,5445193967.851257,5445.193967851257
2025-01-02 05:00:00+00:00,222.02999877929688,225.1499938964844,218.19000244140625,220.22000122070312,33956600,225.10949935913087,210.4681997680664,1,0.0,221.62734567249638,50.94228247113123,0.003783225458606987,2025-01,7477922493.450928,7477.9224934509275
2025-01-03 05:00:00+00:00,222.50999450683597,225.3600006103516,221.6199951171875,224.19000244140625,27515600,225.4109992980957,211.15799987792968,1,0.0,221.87140822191637,55.65623987445313,0.018027432561515733,2025-01,6168722431.176758,6168.722431176758
2025-01-06 05:00:00+00:00,226.77999877929688,228.83999633789065,224.83999633789065,227.6100006103516,31849800,225.76399917602538,212.01599975585938,1,0.0,222.41794083033878,59.28572436276121,0.015254909370185699,2025-01,7249332997.439576,7249.3329974395765
2025-01-07 05:00:00+00:00,227.8999938964844,228.3800048828125,221.4600067138672,222.1100006103516,28084200,225.51799926757812,212.73059967041016,1,0.0,222.38861319033998,51.925150255365594,-0.02416414035082548,2025-01,6237781679.141236,6237.781679141236
2025-01-08 05:00:00+00:00,223.19000244140625,223.5200042724609,220.1999969482422,222.1300048828125,25033300,225.31999969482422,213.4165997314453,1,0.0,222.36398382771833,51.948517801162374,9.006470850447812e-05,2025-01,5560647051.23291,5560.647051232911
2025-01-10 05:00:00+00:00,221.4600067138672,221.7100067138672,216.5,218.94000244140625,36811500,225.0150001525879,214.02759979248046,1,0.0,222.03789036235528,47.94627887367482,-0.014360970473526025,2025-01,8059509899.871826,8059.509899871826
2025-01-13 05:00:00+00:00,218.05999755859372,219.3999938964844,216.47000122070312,218.4600067138672,27262700,224.42500076293945,214.58019989013673,1,0.0,221.69713953868975,47.35508824531771,-0.0021923619356289947,2025-01,5955809625.038147,5955.809625038147
2025-01-14 05:00:00+00:00,220.44000244140625,221.82000732421875,216.1999969482422,217.75999450683597,24711700,223.8645004272461,215.08079986572267,1,0.0,221.32217334517986,46.45546154159781,-0.003204303696411004,2025-01,5381219656.254579,5381.219656254579
2025-01-15 05:00:00+00:00,222.8300018310547,223.57000732421875,220.75,223.3500061035156,31291300,223.65900039672852,215.81980010986328,1,0.0,221.51530027454518,53.974852348846376,0.02567051679689558,2025-01,6988912045.9869375,6988.912045986937
2025-01-16 05:00:00+00:00,224.4199981689453,224.6499938964844,220.30999755859372,220.66000366210935,24757300,223.0455009460449,216.27440032958984,1,0.0,221.4338434543132,50.3132239073586,-0.012043887924316987,2025-01,5462945908.663939,5462.94590866394
2025-01-17 05:00:00+00:00,225.83999633789065,226.50999450683597,223.0800018310547,225.94000244140625,42370100,222.785001373291,216.87760040283203,1,0.0,221.86300145308397,56.54470577844827,0.023928209424767477,2025-01,9573100497.442627,9573.100497442627
2025-01-21 05:00:00+00:00,228.8999938964844,231.77999877929688,226.94000244140625,230.7100067138672,39951500,223.29450149536132,217.50180053710938,1,0.0,222.70557338268236,61.27037615452159,0.021111818274402117,2025-01,9217210833.229065,9217.210833229065
2025-01-22 05:00:00+00:00,232.0200042724609,235.44000244140625,231.19000244140625,235.00999450683597,41448200,223.8805015563965,218.0602005004883,1,0.0,223.87742301355414,64.96873993995216,0.018638063663626525,2025-01,9740741254.31824,9740.74125431824
2025-01-23 05:00:00+00:00,234.1000061035156,235.5200042724609,231.50999450683597,235.4199981689453,26404400,224.40550155639647,218.56760040283203,1,0.0,224.97671588549616,65.30890488398805,0.0017446222360446573,2025-01,6216123799.6521,6216.1237996520995
2025-01-24 05:00:00+00:00,234.5,236.3999938964844,232.92999267578125,234.8500061035156,25890700,224.89500198364257,219.1010006713867,1,0.0,225.91702923959326,64.37306034582362,-0.002421170970448583,2025-01,6080431053.024291,6080.431053024291
2025-01-27 05:00:00+00:00,226.2100067138672,235.6100006103516,225.8600006103516,235.4199981689453,49428300,225.21350173950196,219.67260070800782,1,0.0,226.82207389953157,64.91449214519844,0.0024270472668350695,2025-01,11636410295.49408,11636.410295494079
2025-01-28 05:00:00+00:00,234.2899932861328,241.7700042724609,233.97999572753903,238.1499938964844,41587200,225.76850128173828,220.2574005126953,1,0.0,227.90092342305087,67.46482153083302,0.011596277923594078,2025-01,9903991426.171877,9903.991426171877
2025-01-29 05:00:00+00:00,239.0200042724609,240.38999938964844,236.1499938964844,237.07000732421875,26091700,226.43450164794922,220.71680053710938,1,0.0,228.77416950887638,65.4383436048856,-0.004534900692607535,2025-01,6185559510.101318,6185.559510101319
2025-01-30 05:00:00+00:00,237.13999938964844,237.9499969482422,232.22000122070312,234.63999938964844,32020700,227.10150146484375,221.18000061035156,1,0.0,229.33281997371182,60.99859525495453,-0.010250170242948609,2025-01,7513337028.456116,7513.337028456116
2025-01-31 05:00:00+00:00,236.5,240.2899932861328,236.41000366210935,237.67999267578125,36162400,228.0160011291504,221.88140045166017,1,0.0,230.12778880248035,64.2649962888976,0.012955989149507907,2025-01,8595078967.138672,8595.078967138672
2025-02-03 05:00:00+00:00,234.05999755859372,239.25,232.8999938964844,237.4199981689453,37285900,228.8760009765625,222.59580047607423,1,0.0,230.82228493261988,63.77306687750103,-0.0010938846972727845,2025-02,8852418309.727478,8852.418309727478
2025-02-04 05:00:00+00:00,239.00999450683597,242.5200042724609,238.02999877929688,242.05999755859372,29713800,229.76950073242188,223.34480041503906,1,0.0,231.89254327795072,68.41918334996433,0.019543422733693472,2025-02,7192522355.456542,7192.522355456542
2025-02-05 05:00:00+00:00,237.0200042724609,238.32000732421875,235.1999969482422,236.1699981689453,38727300,230.19750061035157,224.0106002807617,1,0.0,232.2999199342359,58.21305701777564,-0.024332807771026532,2025-02,9146226370.088196,9146.226370088196
2025-02-06 05:00:00+00:00,238.00999450683597,239.66000366210935,236.00999450683597,238.8300018310547,60897100,231.03350067138672,224.81960021972657,1,0.0,232.9218324958377,61.03961538143491,0.011263088803542765,2025-02,14544054504.50592,14544.05450450592
2025-02-07 05:00:00+00:00,232.5,234.80999755859372,228.05999755859372,229.1499938964844,77539300,231.3845001220703,225.4602001953125,1,0.0,232.56260977208976,48.2491770233658,-0.04053095448794497,2025-02,17768130121.737675,17768.130121737675
2025-02-10 05:00:00+00:00,230.5500030517578,233.9199981689453,229.1999969482422,233.13999938964844,35419900,232.09449996948243,226.09400024414063,1,0.0,232.6175992594763,52.65317365245904,0.017412199866636113,2025-02,8257795464.381409,8257.795464381408
2025-02-11 05:00:00+00:00,231.9199981689453,233.44000244140625,230.1300048828125,232.75999450683597,23713700,232.80949935913085,226.59200012207032,1,0.0,232.6311607116058,52.1975771005651,-0.0016299428832774465,2025-02,5519600681.736756,5519.600681736756
2025-02-12 05:00:00+00:00,230.4600067138672,231.17999267578125,228.16000366210935,228.92999267578125,32285200,233.3679992675781,227.05579986572266,1,0.0,232.27866851771773,47.716155450330604,-0.01645472556041938,2025-02,7391050599.536133,7391.050599536133
2025-02-13 05:00:00+00:00,228.8500061035156,230.4199981689453,227.5200042724609,230.3699951171875,31346500,233.71899871826173,227.50539978027345,1,0.0,232.0968900986196,49.47262697303673,0.006290143220533118,2025-02,7221293051.940918,7221.293051940918
2025-02-14 05:00:00+00:00,229.1999969482422,229.88999938964844,227.22999572753903,228.67999267578125,27031100,234.1199981689453,227.86479949951172,1,0.0,231.77147129644453,47.45756754072505,-0.007336035409240549,2025-02,6181471750.018311,6181.471750018311
2025-02-18 05:00:00+00:00,228.82000732421875,229.3000030517578,223.72000122070312,226.6499938964844,42975100,234.1554977416992,228.12899932861328,1,0.0,231.2837115440674,45.08225039861556,-0.008877028355405603,2025-02,9740306152.700808,9740.306152700807
2025-02-19 05:00:00+00:00,225.5200042724609,226.8300018310547,223.7100067138672,226.6300048828125,28566700,233.95149765014648,228.29839935302735,1,0.0,230.84050138585263,45.058335334863656,-8.81933122002243e-05,2025-02,6474071360.48584,6474.07136048584
2025-02-20 05:00:00+00:00,224.77999877929688,225.1300048828125,221.80999755859372,222.8800048828125,30001700,233.34499816894532,228.34499938964845,1,0.0,230.08235886175356,40.69669651353265,-0.016546793977871843,2025-02,6686779042.492676,6686.779042492676
2025-02-21 05:00:00+00:00,223.27999877929688,223.30999755859372,214.7400054931641,216.5800018310547,55323900,232.4029983520508,228.13599945068358,1,0.0,228.79642009692512,34.631557539988776,-0.028266344731418536,2025-02,11982050363.301086,11982.050363301087
2025-02-24 05:00:00+00:00,217.4499969482422,217.72000122070312,212.4199981689453,212.7100067138672,42387600,231.29599838256837,227.86839965820312,1,0.0,227.26438072711008,31.523621686765438,-0.017868663239768212,2025-02,9016266680.584717,9016.266680584717
2025-02-25 05:00:00+00:00,211.6300048828125,213.33999633789065,204.16000366210935,212.8000030517578,58958000,230.16499862670898,227.62359985351563,1,0.0,225.8868209485051,31.677177028376974,0.000423094048469963,2025-02,12546262579.925537,12546.262579925537
2025-02-26 05:00:00+00:00,214.94000244140625,218.16000366210935,213.08999633789065,214.3500061035156,39120600,228.97499923706056,227.3054000854492,1,0.0,224.7880766775537,34.40542877821808,0.007283848822975836,2025-02,8385500848.773192,8385.500848773192
2025-02-27 05:00:00+00:00,218.3500061035156,219.97000122070312,208.3699951171875,208.7400054931641,40548600,227.55849914550782,226.90080017089844,1,0.0,223.25968894570707,29.77163811531173,-0.02617215045770649,2025-02,8464114986.740113,8464.114986740113
2025-02-28 05:00:00+00:00,208.6499938964844,212.6199951171875,206.9900054931641,212.27999877929688,51771700,226.44049911499025,226.59720001220703,-1,-2.0,222.2140041679537,35.66025107628478,0.016958863624484843,2025-02,10990096412.802124,10990.096412802124
2025-03-03 05:00:00+00:00,213.3500061035156,214.00999450683597,202.5500030517578,205.0200042724609,42948400,224.80749969482423,226.03900024414062,-1,0.0,220.576480368383,30.088198616995896,-0.03420008737791658,2025-03,8805281151.49536,8805.28115149536
2025-03-04 05:00:00+00:00,200.1100006103516,206.8000030517578,197.42999267578125,203.8000030517578,60853100,223.12649993896486,225.4920004272461,-1,0.0,218.97872062394248,29.26077987600125,-0.005950644792113935,2025-03,12401861965.708923,12401.861965708924
2025-03-05 05:00:00+00:00,204.8000030517578,209.97999572753903,203.25999450683597,208.3600006103516,38610100,221.44150009155274,225.24880035400392,-1,0.0,217.96741395598144,36.31070692253542,0.022374865016246748,2025-03,8044800459.565736,8044.800459565736
2025-03-06 05:00:00+00:00,204.3999938964844,205.7700042724609,198.3000030517578,200.6999969482422,49863800,219.6680000305176,224.7970004272461,-1,0.0,216.32289805048248,30.764205707563562,-0.03676331176651404,2025-03,10007664507.827759,10007.664507827758
2025-03-07 05:00:00+00:00,199.4900054931641,202.2700042724609,192.52999877929688,199.25,59802800,217.68899993896486,224.28360046386717,-1,0.0,214.69690775996034,29.835163127005814,-0.007224698407026442,2025-03,11915707900.0,11915.7079
2025-03-10 04:00:00+00:00,195.6000061035156,196.72999572753903,190.8500061035156,194.5399932861328,62350900,215.95849990844727,223.67320037841796,-1,0.0,212.77720161959581,26.984514775126698,-0.02363867861413893,2025-03,12129743667.384338,12129.743667384339
2025-03-11 04:00:00+00:00,193.8999938964844,200.17999267578125,193.3999938964844,196.58999633789065,54002900,214.13099975585936,223.02400024414064,-1,0.0,211.23556302133818,30.114346068834692,0.010537694677220655,2025-03,10616429913.235476,10616.429913235475
2025-03-12 04:00:00+00:00,200.72000122070312,201.5200042724609,195.2899932861328,198.88999938964844,43679300,212.4375,222.46080017089844,-1,0.0,210.05979505641534,33.55564674228691,0.011699491808345286,2025-03,8687375950.340271,8687.37595034027
2025-03-13 04:00:00+00:00,198.1699981689453,198.8800048828125,191.82000732421875,193.88999938964844,41270800,210.68550033569335,221.8636001586914,-1,0.0,208.51981451672327,30.087145546445882,-0.025139524437347016,2025-03,8001995386.810303,8001.995386810303
2025-03-14 04:00:00+00:00,197.41000366210935,198.6499938964844,195.32000732421875,197.9499969482422,38096700,209.0645004272461,221.3966000366211,-1,0.0,207.51316522448698,35.882662322641934,0.02093969555611075,2025-03,7541241648.738098,7541.241648738098
2025-03-17 04:00:00+00:00,198.7700042724609,199.0,194.32000732421875,195.7400054931641,47341800,207.41750106811523,220.9236001586914,-1,0.0,206.39191191674195,34.21977877623148,-0.011164392468548168,2025-03,9266684192.056276,9266.684192056277
2025-03-18 04:00:00+00:00,192.5200042724609,194.0,189.3800048828125,192.82000732421875,40414900,205.72600173950195,220.37560028076172,-1,0.0,205.09934957459689,32.10289029086469,-0.014917738259935365,2025-03,7792801314.007568,7792.801314007568
2025-03-19 04:00:00+00:00,193.3800048828125,195.97000122070312,191.9600067138672,195.5399932861328,39442900,204.17150115966797,219.80260009765624,-1,0.0,204.18893468998127,36.07017239465096,0.014106347155876442,2025-03,7712664401.185608,7712.664401185608
2025-03-20 04:00:00+00:00,193.07000732421875,199.32000732421875,192.3000030517578,194.9499969482422,38921100,202.77500076293944,219.14940002441406,-1,0.0,203.3090358574347,35.58447067333822,-0.003017266841301769,2025-03,7587668326.222229,7587.668326222229
2025-03-21 04:00:00+00:00,192.8999938964844,196.9900054931641,192.5200042724609,196.2100067138672,60056900,201.7565010070801,218.63140014648437,-1,0.0,202.63293784376162,37.51944661871099,0.006463245885351521,2025-03,11783764752.21405,11783.76475221405
2025-03-24 04:00:00+00:00,200.0,203.63999938964844,199.9499969482422,203.25999450683597,41625400,201.28400039672852,218.25399993896485,-1,0.0,202.6926575259592,47.09531672887934,0.03593082692897398,2025-03,8460778575.34485,8460.77857534485
2025-03-25 04:00:00+00:00,203.6000061035156,206.2100067138672,203.22000122070312,205.7100067138672,31171200,200.92950057983398,217.98940002441407,-1,0.0,202.98002411528375,49.965236755786414,0.012053587883713357,2025-03,6412227761.279297,6412.227761279297
2025-03-26 04:00:00+00:00,205.83999633789065,206.00999450683597,199.92999267578125,201.1300048828125,32855300,200.26850051879882,217.64279998779296,-1,0.0,202.80383180742936,45.04583384749628,-0.022264360904062586,2025-03,6608186649.42627,6608.1866494262695
2025-03-27 04:00:00+00:00,200.88999938964844,203.7899932861328,199.27999877929688,201.3600006103516,27317700,199.8995002746582,217.31480010986328,-1,0.0,202.66632407437436,45.336890531244094,0.0011435177345771042,2025-03,5500692088.673402,5500.6920886734015
2025-03-28 04:00:00+00:00,198.4199981689453,199.25999450683597,191.8800048828125,192.72000122070312,52548200,198.9215003967285,216.70220001220704,-1,0.0,201.71905523116757,37.33683378846353,-0.04290822091507429,2025-03,10127089168.145752,10127.089168145752
2025-03-31 04:00:00+00:00,188.19000244140625,191.3300018310547,184.3999938964844,190.25999450683597,63547600,198.1834999084473,216.09419982910157,-1,0.0,200.62771611456455,35.42036549224788,-0.01276466738421178,2025-03,12090566026.92261,12090.56602692261
2025-04-01 04:00:00+00:00,187.8600006103516,193.92999267578125,187.1999969482422,192.1699981689453,41267300,197.60199966430667,215.41879974365236,-1,0.0,199.82221916736273,38.077979255363815,0.010038913682617112,2025-04,7930336965.437317,7930.336965437317
2025-04-02 04:00:00+00:00,187.66000366210935,198.33999633789065,187.66000366210935,196.00999450683597,53679200,196.9844993591309,214.72479949951173,-1,0.0,199.45915015207447,43.143859839340394,0.019982288465834053,2025-04,10521659697.13135,10521.65969713135
2025-04-03 04:00:00+00:00,183.0,184.1300048828125,176.9199981689453,178.41000366210938,95553600,195.86999969482423,213.5927996826172,-1,0.0,197.45446953398255,30.733422848885482,-0.08979129298487265,2025-04,17047718125.927734,17047.718125927735
2025-04-04 04:00:00+00:00,167.14999389648438,178.13999938964844,166.0,171.0,123159400,194.45749969482424,212.3043997192383,-1,0.0,194.9349962450318,27.187509145413827,-0.041533565999713695,2025-04,21060257400.0,21060.2574
2025-04-07 04:00:00+00:00,162.0,183.41000366210935,161.3800048828125,175.25999450683594,109327100,193.4934997558594,211.1125994873047,-1,0.0,193.06118655567983,32.041889753777255,0.024912248577988017,2025-04,19160666945.448303,19160.6669454483
2025-04-08 04:00:00+00:00,185.22999572753903,185.8999938964844,168.57000732421875,170.66000366210938,87710400,192.19700012207034,209.81739959716796,-1,0.0,190.92774056581598,29.736470246224727,-0.026246667744515673,2025-04,14968657185.205078,14968.657185205078
2025-04-09 04:00:00+00:00,172.1199951171875,192.6499938964844,169.92999267578125,191.1000061035156,116804300,191.8075004577637,208.8763998413086,-1,0.0,190.94414680750168,47.732362111333956,0.11977031526306248,2025-04,22321302442.916866,22321.302442916865
2025-04-10 04:00:00+00:00,185.44000244140625,186.8699951171875,175.85000610351562,181.22000122070312,68302000,191.17400054931642,207.75939971923827,-1,0.0,190.01803770399704,42.117182852694846,-0.051700704171933065,2025-04,12377688523.376465,12377.688523376464
2025-04-11 04:00:00+00:00,179.92999267578125,185.8600006103516,178.0,184.8699951171875,50594300,190.5200004577637,206.76399963378907,-1,0.0,189.52774793382468,44.70512885950721,0.020141230945248445,2025-04,9353367993.95752,9353.36799395752
2025-04-14 04:00:00+00:00,186.83999633789065,187.44000244140625,179.22999572753906,182.1199951171875,48002500,189.83899993896486,205.6527996826172,-1,0.0,188.8222476655735,43.14013620948637,-0.014875318183769082,2025-04,8742215065.612793,8742.215065612792
2025-04-15 04:00:00+00:00,181.41000366210935,182.3500061035156,177.92999267578125,179.58999633789062,43642000,189.17749938964846,204.4961996459961,-1,0.0,187.94298563436564,41.69402698794377,-0.013891933050343641,2025-04,7837666620.178223,7837.666620178223
2025-04-16 04:00:00+00:00,176.2899932861328,179.10000610351562,171.41000366210938,174.3300018310547,51875300,188.11699981689455,203.14159973144533,-1,0.0,186.64651098643125,38.78322186521163,-0.029288905919567454,2025-04,9043421143.986511,9043.421143986512
2025-04-17 04:00:00+00:00,176.0,176.2100067138672,172.0,172.61000061035156,44468400,187.00000000000003,201.87039978027343,-1,0.0,185.30970047442366,37.852621126097496,-0.009866352335440198,2025-04,7675690551.141357,7675.690551141357
2025-04-21 04:00:00+00:00,169.60000610351562,169.60000610351562,165.2899932861328,167.32000732421875,48126100,185.5555000305176,200.4401998901367,-1,0.0,183.59639636488035,35.06576900040689,-0.030647084568839134,2025-04,8052459404.486084,8052.459404486084
2025-04-22 04:00:00+00:00,169.85000610351562,176.77999877929688,169.35000610351562,173.17999267578125,56607200,184.05149993896487,199.32079986572265,-1,0.0,182.60435791829946,40.30848865485618,0.03502262189247651,2025-04,9803234481.396484,9803.234481396485
2025-04-23 04:00:00+00:00,183.4499969482422,187.3800048828125,180.19000244140625,180.6000061035156,63470100,182.79599990844727,198.27,-1,0.0,182.41346726927242,46.22856619055045,0.042845673527805994,2025-04,11462700447.390745,11462.700447390745
2025-04-24 04:00:00+00:00,180.9199981689453,186.7400054931641,180.17999267578125,186.5399932861328,43763200,182.06649932861328,197.34559997558594,-1,0.0,182.80646974706866,50.464030145274535,0.032890293365840595,2025-04,8163587034.1796875,8163.587034179687
2025-04-25 04:00:00+00:00,187.6199951171875,189.94000244140625,185.4900054931641,188.9900054931641,36414300,181.44799957275393,196.5468002319336,-1,0.0,183.39537791336346,52.13859599877632,0.013133978209558528,2025-04,6881938757.029725,6881.938757029725
2025-04-28 04:00:00+00:00,190.1100006103516,190.22000122070312,184.88999938964844,187.6999969482422,33224700,181.19699935913087,195.69340026855468,-1,0.0,183.80534163097096,51.15796893075589,-0.006825802991833663,2025-04,6236276088.606262,6236.276088606262
2025-04-29 04:00:00+00:00,183.9900054931641,188.0200042724609,183.67999267578125,187.38999938964844,41667300,181.0534996032715,194.86760040283204,-1,0.0,184.14673760798786,50.910169980903596,-0.0016515586767922308,2025-04,7808035321.568298,7808.035321568298
2025-04-30 04:00:00+00:00,182.1699981689453,185.0500030517578,178.85000610351562,184.4199981689453,55176500,180.66599960327147,194.02300048828124,-1,0.0,184.17276242331715,48.486943461864456,-0.015849304820837684,2025-04,10175650028.968811,10175.65002896881
2025-05-01 04:00:00+00:00,190.6300048828125,191.80999755859372,187.5,190.1999969482422,74266000,180.3754997253418,193.29440032958985,-1,0.0,184.7467847590243,53.159619604660705,0.031341496782804956,2025-05,14125392973.358154,14125.392973358154
2025-05-02 04:00:00+00:00,191.44000244140625,192.8800048828125,186.3999938964844,189.97999572753903,77903500,180.9539993286133,192.63640014648436,-1,0.0,185.24518580364474,52.96269478177738,-0.0011566836184704332,2025-05,14800106597.160337,14800.106597160337
2025-05-05 04:00:00+00:00,186.50999450683597,188.17999267578125,185.52999877929688,186.3500061035156,35217500,181.72149963378905,192.0318002319336,-1,0.0,185.35040678458483,49.69178777484182,-0.01910722026349243,2025-05,6562781339.950561,6562.78133995056
2025-05-06 04:00:00+00:00,184.57000732421875,187.92999267578125,183.8500061035156,185.00999450683597,29314100,182.20899963378906,191.47779998779296,-1,0.0,185.31798656765636,48.50099383088121,-0.007190832051463758,2025-05,5423401479.97284,5423.40147997284
2025-05-07 04:00:00+00:00,185.55999755859372,190.9900054931641,185.00999450683597,188.7100067138672,43948600,183.11149978637695,190.99600006103515,-1,0.0,185.64103610539073,51.926590322395114,0.0199989855515319,2025-05,8293540601.065063,8293.540601065064
2025-05-08 04:00:00+00:00,191.42999267578125,194.3300018310547,188.82000732421875,192.0800018310547,41043600,183.1604995727539,190.55059997558592,-1,0.0,186.25427093640636,54.87103582540326,0.01785806262143419,2025-05,7883654763.153076,7883.654763153077
